,flops,paras,latency
sum_128_240_240,0.0,0.0,0.17438848495483397
energy_128_240_240,0.3686,0.0,29.06389892578125
mmaf_128_240_240,42.500522304,0.754499,8.355083618164063
skip_dep_128_240_240,0.0,0.0,0.0
skip_rgb_128_240_240,0.0,0.0,0.0
head_128_120_120,0.0087552,0.000578,0.08697088241577149
middle_128_120_120,0.2377728,0.016385,0.048309760093688967
tail_128_120_120,0.0166032,0.001153,0.05209792137145996
up_128_120_120,0.4718592,0.032768,0.08414336204528809
down_128_120_120,0.9437184,0.262144,0.11733119964599609
skip_128_120_120,0.0,0.0,0.0
mobilenet_3x3_ratio_2_128_120_120,0.98612032,0.076194,0.3032217597961426
mobilenet_3x3_ratio_3_128_120_120,1.47825472,0.110114,0.4111929702758789
mobilenet_3x3_ratio_4_128_120_120,1.97038912,0.144034,0.5135590362548829
mobilenet_3x3_ratio_5_128_120_120,2.46252352,0.177954,0.6259750366210938
mobilenet_3x3_ratio_6_128_120_120,2.95465792,0.211874,0.7372434997558593
mobilenet_5x5_ratio_2_128_120_120,1.04510272,0.08029,0.3490252685546875
mobilenet_5x5_ratio_3_128_120_120,1.56672832,0.116258,0.47643390655517576
mobilenet_5x5_ratio_4_128_120_120,2.08835392,0.152226,0.5981593704223633
mobilenet_5x5_ratio_5_128_120_120,2.60997952,0.188194,0.734483871459961
mobilenet_5x5_ratio_6_128_120_120,3.13160512,0.224162,0.8797811126708984
mobilenet_7x7_ratio_2_128_120_120,1.13357632,0.086434,0.45996673583984377
